date,address,latitude,longitude,°¢ 10,°¢‰¡Ë‰«· ß, ÿæ√√≥∫ÿ√’ 60-90,√“™°“√‰¡Ë‰«· ß,æ‘…≥ÿ‚≈°2 60-2,™—¬π“∑ 1-2,ÀÕ¡ ÿæ√√≥∫ÿ√’,ª∑ÿ¡∏“π’ 1, ÿæ√√≥∫ÿ√’ 1
2015-07-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-31,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
