date,address,latitude,longitude,bph
2014-10-08,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-10-09,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-10,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-10-11,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-12,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-10-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-15,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-16,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-10-17,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-10-18,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-10-19,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-10-20,Nakhon Ratchasima Rice research Center,15.238,102.481,5
2014-10-21,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-10-22,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-10-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-24,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-25,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-10-26,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-30,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-10-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-01,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-11-02,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-11-03,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-11-04,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-11-05,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-06,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-11-07,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-11-08,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-09,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-10,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-11,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-12,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-15,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-16,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-17,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-18,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-19,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-20,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-11-21,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-22,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-24,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-11-25,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-26,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-11-27,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-11-28,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-11-29,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-11-30,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-12-01,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-02,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-03,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-12-04,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-05,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-12-06,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-07,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-08,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-12-09,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-12-10,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-11,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-12,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-12-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-15,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-12-16,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-17,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-18,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-19,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-20,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-21,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-12-22,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-24,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-25,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-26,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-12-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-12-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-01,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-02,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-03,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-04,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2015-01-05,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-06,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-07,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2015-01-08,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-09,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-10,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-11,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-12,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-15,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-16,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-17,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-18,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-19,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-20,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-21,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-22,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-24,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-25,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-26,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-01-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-02-01,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2015-02-02,Nakhon Ratchasima Rice research Center,15.238,102.481,0
