date,address,latitude,longitude,bph
2014-09-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-03,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-04,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-05,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-07,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-14,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-18,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-19,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-20,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-21,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-22,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-26,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-27,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-28,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-10-31,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-03,Chai Nat Rice Seed Center 1,15.348,99.597,85
2014-11-04,Chai Nat Rice Seed Center 1,15.348,99.597,75
2014-11-05,Chai Nat Rice Seed Center 1,15.348,99.597,120
2014-11-06,Chai Nat Rice Seed Center 1,15.348,99.597,95
2014-11-07,Chai Nat Rice Seed Center 1,15.348,99.597,110
2014-11-08,Chai Nat Rice Seed Center 1,15.348,99.597,115
2014-11-09,Chai Nat Rice Seed Center 1,15.348,99.597,87
2014-11-10,Chai Nat Rice Seed Center 1,15.348,99.597,60
2014-11-11,Chai Nat Rice Seed Center 1,15.348,99.597,170
2014-11-12,Chai Nat Rice Seed Center 1,15.348,99.597,45
2014-11-13,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-11-14,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-11-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
