date,address,latitude,longitude,bph
2014-09-02,Nakhon Sawan Rice Seed Center,15.628,100.119,586
2014-09-03,Nakhon Sawan Rice Seed Center,15.628,100.119,22
2014-09-04,Nakhon Sawan Rice Seed Center,15.628,100.119,265
2014-09-05,Nakhon Sawan Rice Seed Center,15.628,100.119,67
2014-09-06,Nakhon Sawan Rice Seed Center,15.628,100.119,60
2014-09-07,Nakhon Sawan Rice Seed Center,15.628,100.119,72
2014-09-08,Nakhon Sawan Rice Seed Center,15.628,100.119,66
2014-09-09,Nakhon Sawan Rice Seed Center,15.628,100.119,28
2014-09-10,Nakhon Sawan Rice Seed Center,15.628,100.119,17
2014-09-11,Nakhon Sawan Rice Seed Center,15.628,100.119,34
2014-09-12,Nakhon Sawan Rice Seed Center,15.628,100.119,23
2014-09-13,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-09-14,Nakhon Sawan Rice Seed Center,15.628,100.119,9
2014-09-15,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-09-16,Nakhon Sawan Rice Seed Center,15.628,100.119,7
2014-09-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-09-18,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-09-19,Nakhon Sawan Rice Seed Center,15.628,100.119,35
2014-09-20,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-09-21,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-09-22,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-09-23,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-09-24,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-09-25,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-09-26,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-09-27,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-09-28,Nakhon Sawan Rice Seed Center,15.628,100.119,25
2014-09-29,Nakhon Sawan Rice Seed Center,15.628,100.119,22
2014-09-30,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-10-01,Nakhon Sawan Rice Seed Center,15.628,100.119,20
2014-10-02,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-10-03,Nakhon Sawan Rice Seed Center,15.628,100.119,12
2014-10-04,Nakhon Sawan Rice Seed Center,15.628,100.119,20
2014-10-05,Nakhon Sawan Rice Seed Center,15.628,100.119,24
2014-10-06,Nakhon Sawan Rice Seed Center,15.628,100.119,23
2014-10-07,Nakhon Sawan Rice Seed Center,15.628,100.119,40
