date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-06-22,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-23,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-24,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-25,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-26,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-27,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-28,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-29,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-30,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-07-01,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-02,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-03,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-04,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-05,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-06,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-07,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-08,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
