date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-05-19,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-20,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-21,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-22,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-23,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-24,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-25,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-26,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-27,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-28,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-29,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-30,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-31,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-06-01,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-02,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
