date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
04/06/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,36.0,33.7,24.9,60.85,14.7,183.2,0.0
04/07/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.9,33.2,25.2,63.25,14.8,165.67,0.0
04/08/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,28.0,27.0,23.5,81.06,18.4,290.5,0.0
04/09/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,35.0,31.2,24.3,68.07,9.5,131.75,0.0
04/10/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,31.3,24.9,69.86,10.1,161.75,0.0
04/11/2015,Pathum Thani Rice research Center,14.017,100.728,29.1,35.0,32.3,23.8,61.8,24.0,147.4,0.3
04/12/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,32.4,29.6,23.9,71.96,10.3,217.67,0.0
04/13/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,29.0,28.5,19.5,58.2,16.7,65.0,0.0
04/14/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,33.0,30.4,16.5,44.17,13.1,46.25,0.0
04/15/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,33.0,30.4,18.4,49.57,15.0,154.75,0.0
04/16/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,35.0,32.9,23.4,58.47,16.6,222.9,0.0
04/17/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.2,33.1,24.5,61.29,18.4,180.33,0.0
04/18/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.0,31.0,25.0,70.34,18.5,185.0,0.0
04/19/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.3,33.6,25.1,61.52,16.7,190.75,0.0
04/20/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,34.0,32.2,25.9,69.64,16.7,182.0,0.0
04/21/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,38.1,35.5,20.6,42.56,18.3,250.7,0.0
04/22/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.2,33.6,21.6,49.9,18.2,277.17,0.0
