date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
06/03/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,31.0,30.0,23.5,68.25,5.4,0.0,0.0
06/04/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,36.0,33.8,22.1,51.32,9.4,176.63,0.0
06/05/2015,Ubon Ratchathani Rice research Center,15.334,104.683,32.0,35.0,33.0,22.6,54.73,13.0,227.5,0.0
06/06/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,37.0,34.4,22.7,51.49,9.4,212.4,0.0
06/07/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,35.0,32.4,22.1,55.26,9.4,193.83,0.0
06/08/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,30.0,29.0,23.0,70.24,3.6,0.0,0.0
06/09/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,36.0,33.6,20.4,46.77,9.4,200.63,0.0
06/10/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,36.0,33.3,22.7,54.65,9.4,189.5,0.0
06/11/2015,Ubon Ratchathani Rice research Center,15.334,104.683,32.0,39.0,36.1,22.4,46.26,11.2,190.83,0.0
06/12/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,35.3,32.5,23.0,57.77,11.2,160.67,0.0
06/13/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,28.0,27.5,23.0,76.54,5.4,0.0,0.0
06/14/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,35.0,32.7,22.5,55.61,5.4,183.13,0.0
06/15/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,32.0,30.6,21.6,59.26,7.6,140.0,0.0
06/16/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,35.3,32.7,22.4,55.8,7.6,147.22,0.0
06/17/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,32.6,29.7,24.0,72.75,7.6,124.5,0.0
06/18/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,31.0,30.5,23.5,66.4,5.4,0.0,0.0
06/19/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,33.0,31.0,22.6,61.53,7.6,187.0,0.0
06/20/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,32.0,29.7,22.9,67.4,9.4,220.0,0.0
06/21/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,34.0,30.5,23.4,66.97,13.0,218.33,0.1
06/22/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,31.0,28.7,24.2,77.65,18.4,223.67,0.1
06/23/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,27.0,27.0,23.0,78.78,7.6,220.0,0.0
06/24/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,29.0,28.0,23.4,76.26,27.7,237.0,0.0
06/25/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,31.0,29.4,23.6,71.54,16.6,228.0,0.0
06/26/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.1,34.0,31.1,22.5,62.01,18.4,211.0,0.93
06/27/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,32.3,29.6,22.8,67.99,11.2,186.5,0.0
06/28/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,30.0,29.0,23.0,70.24,7.6,200.0,0.0
06/29/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,35.0,32.2,22.1,55.8,16.6,234.88,0.0
06/30/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,33.0,30.4,22.4,63.09,13.0,229.25,0.0
07/01/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,37.0,34.2,20.7,46.4,18.4,239.11,0.0
07/02/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,35.6,33.1,22.9,56.02,22.3,247.0,0.0
07/03/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,31.0,30.5,23.0,64.34,18.4,240.0,0.0
07/04/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,37.0,34.2,21.2,47.3,18.4,253.25,0.0
07/05/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,33.0,31.2,22.1,58.84,16.6,230.5,0.0
07/06/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,36.0,33.0,21.8,52.6,14.8,233.7,0.0
07/07/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,32.7,30.2,24.9,74.45,11.2,248.6,0.0
07/08/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,26.0,26.0,25.0,94.23,5.4,320.0,0.0
