date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
04/19/2015,Samoeng Rice research Center,18.849,98.768,29.0,37.0,33.9,17.8,39.36,14.8,126.71,0.0
04/20/2015,Samoeng Rice research Center,18.849,98.768,29.0,34.0,32.1,17.7,42.6,9.4,101.25,0.0
04/21/2015,Samoeng Rice research Center,18.849,98.768,30.0,39.1,35.7,16.2,33.27,8.0,89.2,0.0
04/22/2015,Samoeng Rice research Center,18.849,98.768,30.0,36.3,33.1,17.2,38.81,11.2,156.83,0.0
04/23/2015,Samoeng Rice research Center,18.849,98.768,25.0,27.0,26.0,19.0,65.49,1.8,50.0,0.0
04/24/2015,Samoeng Rice research Center,18.849,98.768,23.0,31.0,27.4,19.3,62.38,11.2,115.13,0.0
04/25/2015,Samoeng Rice research Center,18.849,98.768,26.0,30.0,28.0,19.8,61.67,11.2,237.75,0.0
04/26/2015,Samoeng Rice research Center,18.849,98.768,25.0,30.0,27.7,20.4,65.01,22.3,134.2,8.17
04/27/2015,Samoeng Rice research Center,18.849,98.768,24.0,32.2,28.4,18.5,56.09,8.3,189.5,0.0
04/28/2015,Samoeng Rice research Center,18.849,98.768,25.0,28.0,26.5,20.5,70.17,7.6,150.0,0.0
04/29/2015,Samoeng Rice research Center,18.849,98.768,26.0,35.0,31.1,19.4,51.21,7.6,122.25,0.0
04/30/2015,Samoeng Rice research Center,18.849,98.768,28.0,32.0,29.9,19.9,55.53,5.4,181.25,0.0
05/01/2015,Samoeng Rice research Center,18.849,98.768,27.0,37.1,33.3,16.2,37.61,11.2,145.7,0.0
05/02/2015,Samoeng Rice research Center,18.849,98.768,28.0,36.1,32.4,19.1,46.16,9.4,98.17,0.0
05/03/2015,Samoeng Rice research Center,18.849,98.768,29.0,30.0,29.5,19.0,53.3,7.6,70.0,0.0
05/04/2015,Samoeng Rice research Center,18.849,98.768,30.0,38.0,34.3,19.2,41.96,13.0,142.13,0.0
05/05/2015,Samoeng Rice research Center,18.849,98.768,28.0,33.0,30.7,20.4,54.34,9.4,183.75,0.0
05/06/2015,Samoeng Rice research Center,18.849,98.768,28.0,36.9,33.2,20.3,47.67,24.1,168.9,0.0
05/07/2015,Samoeng Rice research Center,18.849,98.768,27.0,35.3,31.1,20.7,55.0,9.4,189.17,0.0
05/08/2015,Samoeng Rice research Center,18.849,98.768,29.0,31.0,30.0,20.0,55.18,5.4,115.0,0.0
05/09/2015,Samoeng Rice research Center,18.849,98.768,27.0,34.6,30.8,19.4,51.68,14.8,138.88,0.0
05/10/2015,Samoeng Rice research Center,18.849,98.768,26.0,32.0,29.4,20.2,58.38,5.4,188.25,0.0
